id,name,city,country,iata_code,lat,lng,links_count,objectID
2827,"Burgos Airport",Burgos,Spain,RGS,42.357628,-3.620764,2,6757
2828,"Leon Airport",Leon,Spain,LEN,42.589,-5.655556,2,6756
2829,"Nueva Loja Airport","Lago Agrio",Ecuador,LGQ,0.093056,-76.8675,2,6750
2830,"Parsabade Moghan Airport",Parsabad,Iran,PFQ,39.603606,47.8815,2,6749
2831,"Ilam Airport",Ilam,Iran,IIL,33.586606,46.404842,2,6748
2832,"Governador Valadares Airport","Governador Valadares",Brazil,GVR,-18.8952,-41.9822,2,6735
2833,"Kirovsk-Apatity Airport",Apatity,Russia,KVK,67.4633,33.5883,2,6734
2834,"Cauayan Airport",Cauayan,Philippines,CYZ,16.929861,121.753036,2,6733
2835,"Arctic Village Airport","Arctic Village","United States",ARC,68.1147,-145.579,2,6729
2836,"Mekoryuk Airport",Mekoryuk,"United States",MYU,60.3714,-166.271,2,6720
2837,Geiteryggen,Skien,Norway,SKE,59.185,9.566944,2,659
2838,Roros,Roros,Norway,RRS,62.578411,11.342347,2,656
2839,Orland,Orland,Norway,OLA,63.698908,9.604003,2,655
2840,Tambow,Tambow,Russia,TBW,52.81,41.48,2,6466
2841,"Provincetown Muni",Provincetown,"United States",PVC,42.071945,-70.22139,2,6456
2842,"Boulder City Municipal Airport","Boulder City","United States",BLD,35.5651,-114.514,2,6449
2843,"Grand Canyon West Airport","Grand Canyon West","United States",GCW,35.5925,-113.4859,2,6448
2844,Leirin,Fagernes,Norway,VDB,61.015556,9.288056,2,642
2845,Bardufoss,Bardufoss,Norway,BDU,69.055758,18.540356,2,640
2846,"Khovd Airport",Khovd,Mongolia,HVD,47.9541,91.6282,2,6373
2847,"Altai Airport",Altai,Mongolia,LTI,46.3764,96.2211,2,6370
2848,"Whyalla Airport",Whyalla,Australia,WYA,-33.0589,137.514,2,6334
2849,"Thargomindah Airport",Thargomindah,Australia,XTG,-27.9864,143.811,2,6329
2850,"Cocos Keeling Island Airport","Cocos Keeling Island","Cocos (Keeling) Islands",CCK,-12.1883,96.8339,2,6315
2851,"Port Augusta Airport",Argyle,Australia,PUG,-32.506944,137.716667,2,6312
2852,"Olympic Dam Airport","Olympic Dam",Australia,OLP,-30.485,136.877,2,6311
2853,"Moree Airport",Moree,Australia,MRZ,-29.4989,149.845,2,6300
2854,"McArthur River Mine Airport","McArthur River Mine",Australia,MCV,-16.4425,136.084,2,6297
2855,"Milingimbi Airport",Milingimbi,Australia,MGT,-12.0944,134.894,2,6295
2856,"Lismore Airport",Lismore,Australia,LSY,-28.8303,153.26,2,6287
2857,"Horn Island Airport","Horn Island",Australia,HID,-10.5864,142.29,2,6272
2858,"Elcho Island Airport","Elcho Island",Australia,ELC,-12.0194,135.571,2,6265
2859,"Devonport Airport",Devonport,Australia,DPO,-41.1697,146.43,2,6264
2860,"Ceduna Airport",Ceduna,Australia,CED,-32.1306,133.71,2,6256
2861,"Coober Pedy Airport","Coober Pedy",Australia,CPD,-29.04,134.721,2,6253
2862,"Barcaldine Airport",Barcaldine,Australia,BCI,-23.5653,145.307,2,6238
2863,"Ranai Airport","Ranai-Natuna Besar Island",Indonesia,NTX,3.908714,108.387897,2,6225
2864,"Bakalalan Airport",Bakalalan,Malaysia,BKM,3.974,115.618,2,6218
2865,"Kawthoung Airport",Kawthoung,Burma,KAW,10.049258,98.538006,2,6198
2866,"Dien Bien Phu Airport",Dienbienphu,Vietnam,DIN,21.397481,103.007831,2,6192
2867,Sonderborg,Soenderborg,Denmark,SGD,54.964367,9.791731,2,619
2868,"Mae Sot Airport",Tak,Thailand,MAQ,16.699856,98.545056,2,6186
2869,"Nepalgunj Airport",Nepalgunj,Nepal,KEP,28.103633,81.667006,2,6182
2870,"Chandragadhi Airport",Chandragarhi,Nepal,BDP,26.570822,88.079578,2,6180
2871,"Bornholm Ronne",Ronne,Denmark,RNN,55.063267,14.759558,2,618
2872,"Bharatpur Airport",Bharatpur,Nepal,BHR,27.6781,84.4294,2,6179
2873,"Barisal Airport",Barisal,Bangladesh,BZL,22.801,90.3012,2,6176
2874,"Shillong Airport",Shillong,India,SHL,25.7036,91.9787,2,6172
2875,"Penza Airport",Penza,Russia,PEZ,53.1106,45.0211,2,6165
2876,"Orsk Airport",Orsk,Russia,OSW,51.0725,58.5956,2,6164
2877,"Kursk East Airport",Kursk,Russia,URS,51.7506,36.2956,2,6157
2878,"Lopez Island Airport",Lopez,"United States",LPS,48.4839,-122.938,2,6136
2879,"Grant County Airport","Silver City","United States",SVC,32.6365,-108.156,2,6135
2880,"Akutan Seaplane Base",Akutan,"United States",KQA,54.1325,-165.785,2,6134
2881,"Mid Delta Regional Airport",Greenville,"United States",GLH,33.4829,-90.9856,2,6130
2882,"Kearney Municipal Airport",Kearney,"United States",EAR,40.727,-99.0068,2,6129
2883,"Elista Airport",Elista,Russia,ESL,46.3739,44.3309,2,6125
2884,"Beslan Airport",Beslan,Russia,OGZ,43.2051,44.6066,2,6124
2885,"Grozny Airport",Grozny,Russia,GRV,43.2981,45.7841,2,6122
2886,"Igarka Airport",Igarka,Russia,IAA,67.4372,86.6219,2,6121
2887,Karup,Karup,Denmark,KRP,56.297458,9.124628,2,612
2888,"Kyzyl Airport",Kyzyl,Russia,KYZ,51.6694,94.4006,2,6118
2889,"Petrozavodsk Airport",Petrozavodsk,Russia,PES,61.8852,34.1547,2,6114
2890,"Solovki Airport","Solovetsky Islands",Russia,CSH,65.03,35.7333,2,6110
2891,"Uzhhorod International Airport",Uzhgorod,Ukraine,UDJ,48.634278,22.263356,2,6109
2892,Kingston,Kingston,Canada,YGK,44.225277,-76.596944,2,61
2893,"Nakhchivan Airport",Nakhchivan,Azerbaijan,NAJ,39.1888,45.4584,2,6090
2894,"Santa Rosa Airport","Santa Rosa",Brazil,SRA,-27.9067,-54.5204,2,6069
2895,"Capitán Av. Selin Zeitun Lopez Airport",Riberalta,Bolivia,RIB,-11,-66,2,6058
2896,"Capitán de Av. Emilio Beltrán Airport",Guayaramerín,Bolivia,GYA,-10.8206,-65.3456,2,6056
2897,"Reyes Murillo Airport",Nuquí,Colombia,NQU,5.7,-77.28,2,6053
2898,"La Pedrera Airport","La Pedrera",Colombia,LPD,-1.33,-69.58,2,6052
2899,"Caucaya Airport","Puerto Leguízamo",Colombia,LQM,-0.18,-74.77,2,6051
2900,"Chapada Diamantina Airport",Lençóis,Brazil,LEC,-12.4823,-41.277,2,6036
2901,"Masbate Airport",Masbate,Philippines,MBT,12.3694,123.629,2,6025
2902,"Calbayog Airport","Calbayog City",Philippines,CYP,12.072706,124.545092,2,6023
2903,"Virac Airport",Virac,Philippines,VRC,13.576439,124.205672,2,6022
2904,"Jolo Airport",Jolo,Philippines,JOL,6.05367,121.011,2,6013
2905,"Camiguin Airport",Camiguin,Philippines,CGM,9.25352,124.707,2,6012
2906,"Yangyang International Airport","Sokcho / Gangneung","South Korea",YNY,38.061311,128.669164,2,6006
2907,"Wonju Airport",Wonju,"South Korea",WJU,37.438081,127.960383,2,6005
2908,"Shonai Airport",Shonai,Japan,SYO,38.812222,139.787222,2,6001
2909,"Odate Noshiro Airport","Odate Noshiro",Japan,ONJ,40.1919,140.371,2,6000
2910,"Iwami Airport",Iwami,Japan,IWJ,34.6764,131.79,2,5998
2911,"Losuia Airport",Losuia,"Papua New Guinea",LSA,-8.50582,151.081,2,5980
2912,"Adak Airport","Adak Island","United States",ADK,51.878,-176.646,2,5959
2913,"Sambu Airport","Boca de Sábalo",Panama,SAX,8.017,-78.2,2,5958
2914,"Contadora Airport","Contadora Island",Panama,OTD,8.62876,-79.0347,2,5957
2915,"Bahia Piña Airport","Bahia Piña",Panama,BFQ,7.583,-78.2,2,5955
2916,"Skardu Airport",Skardu,Pakistan,KDU,35.335508,75.536047,2,5949
2917,"Dalbandin Airport",Dalbandin,Pakistan,DBA,28.8783,64.3998,2,5941
2918,"Sabzevar National Airport",Sabzevar,Iran,AFZ,36.168083,57.595183,2,5931
2919,"Bojnourd Airport",Bojnourd,Iran,BJB,37.492958,57.308219,2,5930
2920,"Bam Airport",Bam,Iran,BXR,29.084169,58.450042,2,5928
2921,"Khoram Abad Airport","Khorram Abad",Iran,KHD,33.435378,48.282889,2,5927
2922,"Île des Pins Airport","Île des Pins","New Caledonia",ILP,-22.5889,167.456,2,5921
2923,"Anelghowhat Airport",Anelghowhat,Vanuatu,AUY,-20.2492,169.771,2,5914
2924,"Valesdir Airport",Valesdir,Vanuatu,VLS,-16.7961,168.177,2,5911
2925,"Tongoa Island Airport","Tongoa Island",Vanuatu,TGH,-16.8911,168.551,2,5909
2926,"Naone Airport","Maewo Island",Vanuatu,MWF,-15,168.083,2,5903
2927,"Sara Airport","Pentecost Island",Vanuatu,SSR,-15.4708,168.152,2,5899
2928,"Sangafa Airport",Sangafa,Vanuatu,EAE,-17.0903,168.343,2,5896
2929,"Pointe Vele Airport","Futuna Island","Wallis and Futuna",FUT,-14.3114,-178.066,2,5885
2930,"Vanua Balavu Airport","Vanua Balavu",Fiji,VBV,-17.269,-178.976,2,5883
2931,"Rotuma Airport",Rotuma,Fiji,RTA,-12.4825,177.071,2,5877
2932,"Lakeba Island Airport","Lakeba Island",Fiji,LKB,-18.1992,-178.817,2,5873
2933,"Cicia Airport",Cicia,Fiji,ICI,-17.7433,-179.342,2,5867
2934,"Mitiaro Island Airport","Mitiaro Island","Cook Islands",MOI,-19.8425,-157.703,2,5865
2935,"Mauke Airport","Mauke Island","Cook Islands",MUK,-20.1361,-157.345,2,5864
2936,"Mangaia Island Airport","Mangaia Island","Cook Islands",MGS,-21.8956,-157.905,2,5862
2937,"Long Banga Airport","Long Banga",Malaysia,LBP,3.18495,115.454,2,5855
2938,"Tobias Bolanos International Airport","San Jose","Costa Rica",SYQ,9.957053,-84.139797,2,5848
2939,"Aerotortuguero Airport",Roxana,"Costa Rica",TTQ,10.569,-83.5148,2,5842
2940,"Jaqué Airport",Jaqué,Panama,JQE,7.51778,-78.1572,2,5840
2941,"Salt Cay Airport","Salt Cay","Turks and Caicos Islands",SLX,21.333,-71.2,2,5809
2942,"Ubari Airport",Ubari,Libya,QUB,26.5675,12.8231,2,5805
2943,"Balikesir Korfez Airport","Balikesir Korfez",Turkey,EDO,39.5546,27.0138,2,5802
2944,"Isparta Süleyman Demirel Airport",Isparta,Turkey,ISE,37.8554,30.3684,2,5801
2945,"Mount Pleasant","Mount Pleasant","Falkland Islands",MPN,-51.822777,-58.447222,2,579
2946,"Logroño-Agoncillo Airport",Logroño-Agoncillo,Spain,RJL,42.4542,-2.32083,2,5781
2947,"Yakima Air Terminal McAllister Field",Yakima,"United States",YKM,46.5682,-120.544,2,5779
2948,"Victoria Regional Airport",Victoria,"United States",VCT,28.8526,-96.9185,2,5775
2949,"Quincy Regional Baldwin Field",Quincy,"United States",UIN,39.9427,-91.1946,2,5774
2950,"Salina Municipal Airport",Salina,"United States",SLN,38.791,-97.6522,2,5771
2951,"Adirondack Regional Airport","Saranac Lake","United States",SLK,44.3853,-74.2062,2,5770
2952,"Sheridan County Airport",Sheridan,"United States",SHR,44.7692,-106.98,2,5769
2953,"Rutland State Airport",Rutland,"United States",RUT,43.5294,-72.9496,2,5767
2954,"Pease International Tradeport",Portsmouth,"United States",PSM,43.0779,-70.8233,2,5763
2955,"Pellston Regional Airport of Emmet County Airport",Pellston,"United States",PLN,45.5709,-84.7967,2,5762
2956,"Pocatello Regional Airport",Pocatello,"United States",PIH,42.9098,-112.596,2,5760
2957,"Hattiesburg Laurel Regional Airport",Hattiesburg/Laurel,"United States",PIB,31.4671,-89.3371,2,5759
2958,"Northwest Alabama Regional Airport","Muscle Shoals","United States",MSL,34.7453,-87.6102,2,5756
2959,"Muskegon County Airport",Muskegon,"United States",MKG,43.1695,-86.2382,2,5754
2960,"Lancaster Airport",Lancaster,"United States",LNS,40.1217,-76.2961,2,5751
2961,"North Platte Regional Airport Lee Bird Field","North Platte","United States",LBF,41.1262,-100.684,2,5748
2962,"Laramie Regional Airport",Laramie,"United States",LAR,41.3121,-105.675,2,5746
2963,"Kirksville Regional Airport",Kirksville,"United States",IRK,40.0935,-92.5449,2,5744
2964,"Wokal Field Glasgow International Airport",Glasgow,"United States",GGW,48.2125,-106.615,2,5739
2965,"Elko Regional Airport",Elko,"United States",EKO,40.8249,-115.792,2,5736
2966,"Chippewa Valley Regional Airport","Eau Claire","United States",EAU,44.8658,-91.4843,2,5735
2967,"Houghton County Memorial Airport",Hancock,"United States",CMX,47.1684,-88.4891,2,5732
2968,"William R Fairchild International Airport","Port Angeles","United States",CLM,48.1202,-123.5,2,5731
2969,"Chippewa County International Airport","Sault Ste Marie","United States",CIU,46.2508,-84.4724,2,5729
2970,"Cape Girardeau Regional Airport","Cape Girardeau","United States",CGI,37.2253,-89.5708,2,5728
2971,"Western Nebraska Regional Airport",Scottsbluff,"United States",BFF,41.874,-103.596,2,5723
2972,"Walla Walla Regional Airport","Walla Walla","United States",ALW,46.0949,-118.288,2,5719
2973,"Athens Ben Epps Airport",Athens,"United States",AHN,33.9486,-83.3263,2,5716
2974,"Aberdeen Regional Airport",Aberdeen,"United States",ABR,45.4491,-98.4218,2,5714
2975,"Arua Airport",Arua,Uganda,RUA,3.05,30.917,2,5709
2976,"Bukoba Airport",Bukoba,Tanzania,BKZ,-1.3,31.8,2,5703
2977,"Lokichoggio Airport",Lokichoggio,Kenya,LKG,4.204117,34.348186,2,5693
2978,"Gode Airport",Gode,Ethiopia,GDE,5.935128,43.578567,2,5680
2979,"Sao Filipe Airport","Sao Filipe","Fogo Island",SFL,0,14.885,2,5675
2980,"La Gomera Airport","La Gomera",Spain,GMZ,28.0296,-17.2146,2,5659
2981,"Oranjemund Airport",Oranjemund,Namibia,OMD,-28.5847,16.4467,2,5643
2982,"Ondangwa Airport",Ondangwa,Namibia,OND,-17.8782,15.9526,2,5642
2983,"Luderitz Airport",Luderitz,Namibia,LUD,-26.6874,15.2429,2,5641
2984,"Chimoio Airport",Chimoio,Mozambique,VPY,-19.151267,33.428958,2,5637
2985,"Namibe Airport",Mocamedes,Angola,MSZ,-15.261222,12.146756,2,5633
2986,"Chipata Airport",Chipata,Zambia,CIP,-13.5583,32.5872,2,5612
2987,"Shire Inda Selassie Airport","Shire Indasilase",Ethiopia,SHC,14.0781,38.2725,2,5601
2988,"Barra Airport",Barra,"United Kingdom",BRR,57.0228,-7.44306,2,5575
2989,"Land's End / St. Just Airport","Land's End","United Kingdom",LEQ,50.1028,-5.67056,2,5572
2990,"Campbeltown Airport",Campbeltown,"United Kingdom",CAL,55.4372,-5.68639,2,5563
2991,"Guemar Airport",Guemar,Algeria,ELU,33.5114,6.77679,2,5555
2992,"Bordj Badji Mokhtar Airport","Bordj Badji Mokhtar",Algeria,BMW,21.375,0.923889,2,5554
2993,"Béchar Boudghene Ben Ali Lotfi Airport",Béchar,Algeria,CBH,31.6457,-2.26986,2,5553
2994,"Masset Airport",Masset,Canada,ZMT,54.0275,-132.125,2,5545
2995,"Rae Lakes Airport",Gamètì,Canada,YRA,64.1161,-117.31,2,5526
2996,"Powell River Airport","Powell River",Canada,YPW,49.8342,-124.5,2,5523
2997,"Peawanuck Airport",Peawanuck,Canada,YPO,54.9881,-85.4433,2,5522
2998,"Kangiqsualujjuaq (Georges River) Airport",Kangiqsualujjuaq,Canada,XGR,58.7114,-65.9928,2,5512
2999,"Lutselk'e Airport",Lutselk'e,Canada,YSG,62.4183,-110.682,2,5511
3000,"Kimmirut Airport",Kimmirut,Canada,YLC,62.85,-69.8833,2,5509
3001,"Grise Fiord Airport","Grise Fiord",Canada,YGZ,76.4261,-82.9092,2,5498
3002,"Tarapacá Airport",Tarapacá,Colombia,TCD,-2.867,-69.733,2,5477
3003,"Ogoki Post Airport","Ogoki Post",Canada,YOG,51.6586,-85.9017,2,5470
3004,"Summer Beaver Airport","Summer Beaver",Canada,SUR,52.7086,-88.5419,2,5464
3005,"Whatì Airport",Whatì,Canada,YLE,63.1317,-117.246,2,5463
3006,"Anahim Lake Airport","Anahim Lake",Canada,YAA,52.4525,-125.303,2,5457
3007,"Wapenamanda Airport",Wapenamanda,"Papua New Guinea",WBM,-5.6433,143.895,2,5437
3008,"Mendi Airport",Mendi,"Papua New Guinea",MDU,-6.14774,143.657,2,5429
3009,"Chimbu Airport",Kundiawa,"Papua New Guinea",CMU,-6.02429,144.971,2,5420
3010,Tiree,Tiree,"United Kingdom",TRE,56.499167,-6.869167,2,542
3011,"Marau Airport",Marau,"Solomon Islands",RUS,-9.86167,160.825,2,5415
3012,"Santa Cruz/Graciosa Bay/Luova Airport","Santa Cruz/Graciosa Bay/Luova","Solomon Islands",SCZ,-10.7203,165.795,2,5410
3013,"Uru Harbour Airport",Atoifi,"Solomon Islands",ATD,-8.87333,161.011,2,5404
3014,Dundee,Dundee,"United Kingdom",DND,56.452499,-3.025833,2,540
3015,Islay,Islay,"United Kingdom",ILY,55.681944,-6.256667,2,536
3016,Gloucestershire,Golouchestershire,"United Kingdom",GLO,51.894167,-2.167222,2,472
3017,Kuopio,Kuopio,Finland,KUO,63.00715,27.797756,2,439
3018,"Kogalym International",Kogalym,Russia,KGP,62.18,74.53,2,4373
3019,Kuusamo,Kuusamo,Finland,KAO,65.987575,29.239381,2,437
3020,Framnes,Narvik,Norway,NVK,68.435833,17.388056,2,4349
3021,"Yampa Valley",Hayden,"United States",HDN,40.481181,-107.21766,2,4339
3022,"Cortez Muni",Cortez,"United States",CEZ,37.303,-108.628056,2,4338
3023,"Key Field",Meridian,"United States",MEI,32.332624,-88.751868,2,4335
3024,Ogle,Georgetown,Guyana,OGL,6.806944,-58.104444,2,4306
3025,Chumphon,Chumphon,Thailand,CJM,10.7112,99.361706,2,4300
3026,Joensuu,Joensuu,Finland,JOE,62.662906,29.60755,2,429
3027,"Bemidji Regional Airport",Bemidji,"United States",BJI,47.510722,-94.934722,2,4287
3028,Monaco,Monaco,Monaco,MCM,43.73333333,7.41666666,2,4264
3029,"Magic Valley Regional Airport","Twin Falls","United States",TWF,42.481803,-114.487733,2,4263
3030,"Eagle Co Rgnl",Vail,"United States",EGE,39.642556,-106.917694,2,4250
3031,Paulatuk,Paulatuk,Canada,YPC,62.35,-124.3333,2,4244
3032,"Grand Canyon National Park Airport","Grand Canyon","United States",GCN,35.9523611,-112.1469722,2,4219
3033,Dhangarhi,Dhangarhi,Nepal,DHI,28.753333,80.581944,2,4188
3034,"Tumling Tar","Tumling Tar",Nepal,TMI,27.315,87.193333,2,4183
3035,Brac,Brac,Croatia,BWK,43.285719,16.679719,2,4160
3036,Pai,Pai,Thailand,PYY,19.372,98.437,2,4159
3037,"Ca Mau","Ca Mau",Vietnam,CAH,9.188049,105.174721,2,4156
3038,"Rach Gia","Rach Gia",Vietnam,VKG,9.949676,105.133659,2,4155
3039,Oudomxay,"Muang Xay",Laos,ODY,20.6827,101.994,2,4143
3040,"Luang Namtha","Luang Namtha",Laos,LXG,20.960556,101.4025,2,4142
3041,Trat,Trat,Thailand,TDX,12.274572,102.318958,2,4135
3042,Ranong,Ranong,Thailand,UNN,9.777622,98.585483,2,4134
3043,"Buri Ram","Buri Ram",Thailand,BFV,15.229539,103.253231,2,4133
3044,"Roi Et","Roi Et",Thailand,ROI,16.116761,103.773797,2,4132
3045,Kuressaare,Kuressaare,Estonia,URE,58.229883,22.509494,2,413
3046,"Santa Elena Airport","Santa Elena de Uairen",Venezuela,SNV,4.554722,-61.144922,2,4126
3047,"Barkley Regional Airport",PADUCAH,"United States",PAH,37.0602875,-88.7729583,2,4117
3048,"Mid-Ohio Valley Regional Airport",PARKERSBURG,"United States",PKB,39.3451039,-81.4392031,2,4114
3049,"Vancouver Coal Harbour",Vancouver,Canada,CXH,49.289722,-123.115833,2,4107
3050,"Redding Muni",Redding,"United States",RDD,40.509,-122.293389,2,4098
3051,Sihanoukville,Sihanoukville,Cambodia,KOS,10.579686,103.636828,2,4093
3052,"McClellan-Palomar Airport",Carlsbad,"United States",CLD,33.0742,-117.1648,2,4088
3053,"Mae Hong Son","Mae Hong Son",Thailand,HGN,19.301667,97.975,2,4086
3054,"Xieng Khouang","Phon Savan",Laos,XKH,19.449997,103.158333,2,4081
3055,"Funafuti International",Funafuti,Tuvalu,FUN,-8.525,179.196389,2,4077
3056,"Kingscote Airport",Kingscote,Australia,KGC,-35.713889,137.521389,2,4051
3057,"Knox County Regional Airport",Rockland,"United States",RKD,44.0601111,-69.0992303,2,4026
3058,"Hancock County - Bar Harbor","Bar Harbor","United States",BHB,44.4497689,-68.3615653,2,4025
3059,"Bert Mooney Airport",Butte,"United States",BTM,45.954806,-112.497472,2,4022
3060,"Naples Muni",Naples,"United States",APF,26.152619,-81.775294,2,4012
3061,Ataq,Ataq,Yemen,AXK,14.551322,46.826183,2,3978
3062,Gyumri,Gyumri,Armenia,LWN,40.750369,43.859342,2,3965
3063,Sukhothai,Sukhothai,Thailand,THS,17.237992,99.818183,2,3939
3064,"Mau Hau",Waingapu,Indonesia,WGP,-9.669217,120.302006,2,3927
3065,Naha,Naha,Indonesia,NAH,3.683214,125.528019,2,3886
3066,"Forbes Fld",Topeka,"United States",FOE,38.950944,-95.663611,2,3843
3067,"Cedar City Rgnl","Cedar City","United States",CDC,37.700967,-113.098847,2,3824
3068,"Modesto City Co Harry Sham",Modesto,"United States",MOD,37.625817,-120.954422,2,3816
3069,"Stockton Metropolitan",Stockton,"United States",SCK,37.894167,-121.238306,2,3805
3070,"Scott Afb Midamerica",Belleville,"United States",BLV,38.545178,-89.835183,2,3790
3071,"Lea Co Rgnl",Hobbs,"United States",HOB,32.687528,-103.217028,2,3749
3072,Augsburg,Augsburg,Germany,AGB,48.425158,10.931764,2,374
3073,"Ogdensburg Intl",Ogdensburg,"United States",OGS,44.681854,-75.4655,2,3724
3074,"Chico Muni",Chico,"United States",CIC,39.795383,-121.858422,2,3710
3075,"Augusta State",Augusta,"United States",AUG,44.320647,-69.797317,2,3701
3076,"Waynesville Rgnl Arpt At Forney Fld","Fort Leonardwood","United States",TBN,37.741631,-92.140736,2,3665
3077,"Chisholm Hibbing",Hibbing,"United States",HIB,47.3866,-92.838994,2,3650
3078,Teterboro,Teterboro,"United States",TEB,40.850103,-74.060837,2,3624
3079,"Hamburg Finkenwerder",Hamburg,Germany,XFW,53.535886,9.837025,2,362
3080,"Scappoose Industrial Airpark","San Luis","United States",SPB,45.771028,-122.861833,2,3616
3081,"Havre City Co",Havre,"United States",HVR,48.542983,-109.762342,2,3604
3082,"Cavern City Air Terminal",Carlsbad,"United States",CNM,32.337472,-104.263278,2,3597
3083,"Jonesboro Muni",Jonesboro,"United States",JBR,35.831708,-90.646417,2,3591
3084,"Mannheim City",Mannheim,Germany,MHG,49.472706,8.514264,2,356
3085,"Massena Intl Richards Fld",Massena,"United States",MSS,44.935833,-74.845547,2,3546
3086,"Waimea Kohala",Kamuela,"United States",MUE,20.001328,-155.668108,2,3545
3087,"Pueblo Memorial",Pueblo,"United States",PUB,38.289085,-104.496572,2,3527
3088,"Ernest A Love Fld",Prescott,"United States",PRC,34.654472,-112.419583,2,3446
3089,Hana,Hana,"United States",HNM,20.795636,-156.014439,2,3445
3090,Platinum,"Port Moller","United States",PTU,59.011356,-161.819664,2,3430
3091,Iliamna,Iliamna,"United States",ILI,59.754356,-154.910961,2,3429
3092,"Tatalina Lrrs",Tatalina,"United States",TLJ,62.894369,-155.976525,2,3423
3093,"Cape Lisburne Lrrs","Cape Lisburne","United States",LUR,68.875133,-166.110022,2,3413
3094,Noto,Wajima,Japan,NTQ,37.293097,136.961853,2,3409
3095,Tamworth,Tamworth,Australia,TMW,-31.083889,150.846667,2,3362
3096,Richmond,Richmond,Australia,RCM,-33.600556,150.780833,2,3360
3097,"Melbourne Essendon",Melbourne,Australia,MEB,-37.728056,144.901944,2,3334
3098,Avalon,Avalon,Australia,AVV,-38.039444,144.469444,2,3332
3099,"Bamaga Injinoo",Amberley,Australia,ABM,-10.950833,142.459444,2,3318
3100,"Lahad Datu","Lahad Datu",Malaysia,LDU,5.032247,118.324036,2,3268
3101,Limbang,Limbang,Malaysia,LMN,4.808303,115.010439,2,3264
3102,Babo,Babo,Indonesia,BXB,-2.532242,133.438894,2,3259
3103,Kasiguncu,Poso,Indonesia,PSJ,-1.416753,120.657669,2,3251
3104,Wamena,Wamena,Indonesia,WMX,-4.102511,138.957372,2,3245
3105,Putao,Putao,Burma,PBU,27.329922,97.426269,2,3232
3106,Kyaukpyu,Kyaukpyu,Burma,KYP,19.426447,93.534836,2,3217
3107,Kengtung,Kengtung,Burma,KET,21.301611,99.635997,2,3215
